clusters	InnateLymphoid	Macrophage	Endothelial	Myoid	Leydig	Sertoli	Unknown
Armc10	0.386694442	0.293727479	0.208637937	0.317155139	0.158324088	0.198239638	0.164450725
Armc12	0	0.244894041	0.055486332	0.077223862	0.024472454	0.336111308	0.118332563
Armc2	0.217405477	0.039489341	0	0	0.037464789	0.171561189	0.034894324
Armc3	0.227366892	0.15759769	0.109147312	0.229786383	0.121851785	0.283057171	0.104081841
Armc4	0.034162861	0	0.0253842	0.229786383	0.004571055	0.126778934	0.078988153
Armc5	0.056440744	0.317790664	0.132276087	0	0.061760302	0.185617156	0.174216832
Armc6	0.077964785	0.046115859	0.101479888	0	0.046209601	0.063572543	0.061473197
Armc7	0.544910546	0.070408271	0	0.234021262	0.102792299	0.180124305	0.042598553
Armc8	0.142618174	0.316638093	0.344373317	0	0.306036881	0.280230465	0.370355976
Armc9	0.084687317	0.037685983	0.142115218	0.104268627	0.152209618	0.31287635	0.121401061
Armcx1	0.060742498	0.100140346	0.367083563	0.36924102	0.374520064	0.100077555	0.555147788
Armcx2	0.063123582	0.302714029	0.239721653	1.051683816	0.630746592	0.008760269	0.742137484
Armcx3	0.096546875	0.18032992	0.322079476	0.454972337	0.48229613	0.010391776	0.68017899
Armcx4	0.185965191	0.13936474	0.053973768	0.430128097	0.069726146	0.010980527	0.17320073
Armcx5	0.514909541	0.180139989	0.111781349	0.572327797	0.265283554	0.554299566	0.333241598
Armcx6	0.091652126	0.285975001	0.371790287	0.438035052	0.897074627	0.007992625	0.778878588
Armt1	0.037617651	0.22213134	0.175977021	0.330885907	0.231048513	0.418789547	0.243464783
Arnt	0.045520329	0.16262254	0.267307593	0	0.196014467	0.207248493	0.245146372
Arnt2	0.135012577	0.01796377	0	0	0.0185279	0.063904893	0.027597482
Arntl	0.055775708	0.134731488	0.129088693	0.144473915	0.129804342	0.099555664	0.077758989
Arntl2	0	0	0	0	0.067270779	0.00412417	0.06215415
Arpc1a	0.493955726	0.830679774	0.931921076	0.818010523	0.851267351	1.180663955	0.786864333
Arpc1b	2.127382446	2.173838837	1.394727095	0.840178465	1.284850871	1.334613388	1.457689766
Arpc2	2.961181058	2.677503578	2.27753475	2.100579261	1.681839504	1.789715906	1.875693724
Arpc3	1.141939002	1.305640839	1.082968099	0.757129965	0.656871636	0.44211162	0.595932458
Arpc4	1.403817154	1.143640705	0.709466414	0.823698501	0.674873824	1.037729752	0.62849198
Arpc5	2.319151962	1.933887986	1.181529354	1.554030484	0.95220747	1.548199628	1.084801731
Arpc5l	0.890704474	0.692685845	0.900499921	1.036869662	0.79367639	1.007524942	0.617734748
Arpp19	1.430268633	1.222442056	1.192428041	0.828626673	1.179640054	1.220966718	0.982608688
Arpp21	0	0.034541811	0.024408183	0	0.045457049	0.005954672	0.004921906
Arrb1	0.045573446	0.4028513	0.242892391	0.168220229	0.057376431	0.1162332	0.178693094
Arrb2	1.243045476	1.135937949	0.101033245	0	0.076462719	0.037854272	0.144154596
Arrdc1	0.439823668	0.444124508	0.416408407	0.068326049	0.064949184	0.084079529	0.112003397
Arrdc2	0.19890858	0.252638356	0.041608599	0.218660832	0.165043788	0.057678772	0.086914728
Arrdc3	0.061848862	0.330303863	0.265767168	0.594046204	0.148460646	0.292863929	0.336110071
Arrdc4	0.173290413	0.440928319	0.250186802	0	0.300561012	0.084455625	0.190018068
Arrdc5	0.172081023	0.053440138	0.012097751	0.580767653	0.060020027	0.258856685	0.12106701
Arsa	0.144018728	0.210735364	0.390156603	0.071687535	0.221572474	0.147749787	0.189375621
Arsb	0.428951125	0.80062338	0.079366965	0.111267756	0.386470404	0.019707974	0.447797145
Arsg	0	0.119031025	0	0.10405578	0.246047535	0.052946874	0.090632235
Arsi	0	0.009837729	0.016782324	0	0	0	0.122209564
Arsj	0	0.013449975	0	0	0.016896072	0	0.082194904
Arsk	0.023578435	0.307410552	0.210497131	0	0.220390555	0.139298457	0.427201155
Art1	0	0.025077357	0	0	0	0.014233132	0.018366339
Art2a-ps	0	0.095048627	0	0	0	0.000793566	0
Art3	0.129944818	0.448662944	1.016773019	1.839755461	0.546330533	0.515329928	0.712432279
Art4	0	0.082303952	0	0.185210064	0.049798606	0	0.102460056
Art5	0.034162861	0.070663569	0	0	0.006981974	0.139532532	0.038354216
Artn	0	0	0	0	0.007951045	0.036297915	0.033960891
Arv1	0.122594296	0.061150067	0.02691286	0	0.037648774	0.064337653	0.037648237
Arvcf	0	0.051730083	0.181817775	1.001890273	0.207583803	0.018333729	0.122239704
Arx	0.027719805	0.46383278	0.035251779	0	0.144948377	0.02418049	1.129679837
Arxes1	0	0.088729846	0	0	0.02992337	0.029868852	0.164227507
Arxes2	0.139668418	0.278929996	0.019225372	0	0.377917289	0.487257795	0.474915798
As3mt	0.067662836	0.380592847	0.414338276	0.539152968	0.557280097	0.254362898	0.226055667
Asah1	0.093166733	1.007528258	0.337582276	0.410994503	1.273123649	0.450694529	0.523961638
Asah2	0	0.102566571	0.083229038	0.104268627	0.261320022	0.099326995	0.097167813
Asap1	0.460160948	0.717305099	0.745805349	0.75038867	0.306919232	0.487666589	0.687144001
Asap2	0	0.049023836	0.45518811	0.790438969	0.008489497	0.023008038	0.014082299
Asap3	0	0.031886585	0	0	0.024092675	0.009307715	0.123571727
Asb1	0.092844786	0.051321153	0.016999725	0.068326049	0.071131508	0.290256859	0.071366982
Asb10	0	0.14065491	0.047328678	0.153626283	0.077313474	0.000707111	0.032648632
Asb11	0	0	0	0.366324005	0.085500624	0.011193246	0
Asb12	0	0.036192827	0	0	0.043878233	0.024102949	0.011692316
Asb13	0.450653472	0.1889906	0.29667182	0	0.085465142	0.010010849	0.125801331
Asb14	0	0	0	0	0.006292772	0.005510552	0
Asb15	0	0	0	0	0.00302847	0.037693645	0.010288786
Asb17	0.220581012	0.271894949	0.098658934	0.1620614	0.073601039	0.577018676	0.153482675
Asb17os	0	0	0	0	0	0.008351243	0
Asb2	0.437908634	0.189020657	0	0.720449825	0.044777657	0	0.177903518
Asb3	0.386991757	0.108630574	0.114371289	0	0.070847997	0.09103653	0.172536508
Asb4	0	0.00979887	0	0.479063701	0.014852197	0.095407114	0.019822908
Asb5	0	0.007543568	0	0	0.006932475	0.012441589	0.014440625
Asb6	0.274906092	0.081004146	0.062208522	0.197742791	0.090259269	0.198055706	0.111919309
Asb7	0.178263549	0.175595477	0.163690069	0.1530491	0.132264428	0.353399546	0.148866121
Asb8	0.355530302	0.207730133	0.258618232	0.265833064	0.135943011	0.541002139	0.277621096
Asb9	0.224448605	0.05841281	0	0.104268627	0.046312494	0.198710448	0.033060833
Ascc1	0.051919803	0.171663519	0.316355941	0.414475029	0.400030805	0.275797949	0.31933712
Ascc2	0.082684407	0.102488909	0.222883598	0	0.127816719	0.512943511	0.185218101
Ascc3	0.383487378	0.393523582	0.224847055	0.368082673	0.235735298	0.23857658	0.315225563
Ascl2	0	0.025218011	0	0	0.011602829	0.008555925	0.002790402
Ascl3	0	0	0	0	0	0.000988475	0.001940364
Ascl4	0	0	0	0	0	0.00310761	0.001187128
Asf1a	0.338422852	0.296678455	0.339457941	0.688793034	0.397523206	0.405632234	0.527218453
Asf1b	0.44503649	0.07014665	0.059701986	0	0.021166812	0.106635561	0.012258242
Asgr1	0	0	0	0	0.393657464	0.006625199	0.005529576
Ash1l	0.876699922	0.864881269	1.227792242	1.285806687	1.038498249	1.126863177	1.106961122
Ash2l	0.703906542	0.355679736	0.520609248	0.861949192	0.470157593	0.569062721	0.425217227
Asic1	0	0	0	0	0	0.009064956	0.000889547
Asic2	0	0	0.013111383	0	0	0.004922147	0
Asic3	0	0	0	0	0	0.001178951	0
Asic4	0	0	0	0.077223862	0	0.073969152	0
Asl	0.181393855	0.16826683	0.037425492	0.185205628	0.302531032	0.026310623	0.512150024
Asmt	0.474368471	0.707210164	0.212485503	0.1530491	0.127277434	0.140629431	0.650968981
Asna1	0.211959326	0.152899217	0.121240878	0	0.22620092	0.138476412	0.194050142
Asns	0	0.032890274	0.217165114	0	0.143093285	0.671732609	0.089853963
Asnsd1	0.426824699	0.348158251	0.12583009	0.184371069	0.09491792	0.22320908	0.190847056
Aspa	0	0.024889337	0.049683903	0	0.05021641	0.002602037	0.264757038
Aspdh	0	0	0	0	0	0.001178951	0
Aspg	0	0	0	0	0	0.00169981	0
Asph	0	0.504737258	0.240805488	0.680114454	0.631233906	0.115968521	0.710508738
Asphd1	0	0	0	0	0.005782074	0.025632175	0.004768289
Asphd2	0	0	0	0	0	0	0
Aspm	0.214535212	0.148092482	0.242412717	0	0.038758869	0.070651194	0.035319807
Aspn	0	0	0.688929543	2.473672785	0	0.012951778	0.011030051
Asprv1	0	0	0.025087801	0	0	0.004937176	0.004945753
Aspscr1	0.167028929	0.206420018	0.041063351	0	0.099160596	0.130456665	0.115989681
Asrgl1	0.864017197	1.215240184	0.728882592	1.065794994	0.710741519	1.644083892	0.993762284
Ass1	0.540575142	0.203837522	0	0	1.578996926	0.086399019	0.458446712
Aste1	0	0.083976987	0.119690638	0.054697288	0.089424085	0.219794393	0.122705026
Astn1	0	0	0	0	0	0.002247058	0
Astn2	0	0	0	0	0	0.003791109	0.001690789
Astx2	0	0	0	0	0	0	0
Astx3	0	0	0	0	0	0	0
Astx5	0	0	0	0	0	0	0
Astx6	0	0	0	0	0	0	0
Asun	0.435834996	0.258108455	0.466766689	0.292348745	0.182716384	0.270710296	0.338700261
Asxl1	0.279192413	0.215849473	0.322977538	0	0.161767372	0.395771789	0.264209296
Asxl2	1.06795266	0.905160399	0.611161309	0.463963243	0.458804018	1.099685238	0.544975774
Asxl3	0	0.016207364	0	0	0	0	0
Asz1	0	0.011262293	0	0	0.007722571	0.059387495	0.019328669
Atad1	0.337262469	0.526051569	0.390764233	0.778348101	0.556683618	0.528379979	0.395216263
Atad2	0.742268614	0.227467208	0.449585927	0.151006742	0.17059054	0.138276885	0.181278467
Atad2b	0.267320041	0.34522659	0.278277779	0.237301781	0.168536619	0.255426728	0.212742746
Atad3a	0.168881635	0.186913603	0.269875421	0	0.39997562	0.511505592	0.319025857
Atad3aos	0	0.103459926	0	0.104268627	0.038625677	0.035964333	0.041106054
Atad5	0.393449717	0.381752559	0.170426613	0	0.15507184	0.135036309	0.120860867
Atat1	0	0.03541081	0.156847182	0	0.209746562	0.293510669	0.134244003
Atcay	0.296995118	0	0	0	0	0	0.001145451
Atcayos	0	0.05326498	0	0.313898013	0.001612683	0.034691603	0.013603591
Ate1	0.189805711	0.359005336	0.694615364	0.945691698	0.575014082	0.519066648	0.57438988
Atf1	0.458824783	0.272331858	0.240859265	0.469162878	0.501039306	0.395863894	0.418990008
Atf2	0.303538484	0.309753153	0.653729983	0.679310674	0.515664166	0.492287862	0.509100377
Atf3	0.089058461	0.437793508	1.022332148	2.25862211	0.256741231	0.121548162	0.567918702
Atf4	0.695819983	0.646976865	1.078952238	1.317499064	1.277372094	0.809145771	1.183899944
Atf5	0.069239074	0.265457117	0.071512142	0.355999124	0.666435788	0.107756191	0.595976827
Atf6	0.507533327	0.57421155	0.335195153	0.115753387	0.509818683	0.256103254	0.663914516
Atf6b	0.048158452	0.226490959	0.142129441	0.219487213	0.125114806	0.213914041	0.127510799
Atf7	0.063123582	0.390994562	0.30740531	0.248801697	0.154272126	0.372070631	0.266039982
Atf7ip	0.657826651	0.489055973	0.528325301	0.399472841	0.313108297	0.856143526	0.490076457
Atf7ip2	0	0.041805791	0	0	0.062703928	0.168892189	0.093940988
Atg10	0	0.119447042	0.035313788	0.403969749	0.207287601	0.094135751	0.234837139
Atg101	0.429946965	0.299542485	0.197955266	0	0.157235064	0.386171934	0.230102477
Atg12	0.570565925	0.41192068	0.423729612	0.582126944	0.376542414	0.915770659	0.368906064
Atg13	0.12221027	0.061805679	0.058979056	0.111267756	0.197843794	0.282904839	0.139555618
Atg14	0.061848862	0.197503251	0.176656814	0	0.195005571	0.369857632	0.261734533
Atg16l1	0.281928433	0.190040507	0.242619753	0.265668982	0.16670587	0.419646886	0.179427333
Atg16l2	0.319385869	0.082230051	0.097414323	0	0.034135605	0.001131478	0.090369917
Atg2a	0	0.031098692	0.286167729	0.367248125	0.109559162	0.274283279	0.105177127
Atg2b	0	0.143439468	0.111865533	0	0.121476659	0.186743626	0.085896052
Atg3	1.065858187	0.866188903	0.746212229	0.816735781	0.862093261	0.619062122	0.938542268
Atg4a	0.157970969	0.141476747	0.151039427	0.420622845	0.172920812	0.11672135	0.131356197
Atg4b	0.144168934	0.110470457	0.279879083	0	0.166382784	0.503401432	0.257986254
Atg4c	0.027719805	0.070501046	0.006584156	0	0.092827896	0.044990839	0.117663417
Atg4d	0.184111359	0.137226425	0.21797223	0	0.062606227	0.138388959	0.059713364
Atg5	0.301718667	0.601665418	0.498872666	0.504287681	0.492904336	0.327349605	0.359062667
Atg7	0.156036462	0.1247823	0.124082508	0.201140483	0.132522156	0.157436457	0.139094658
Atg9a	0	0	0	0	0.02138896	0.020173442	0.024110437
Atg9b	0	0	0	0	0	0.005282739	0
Athl1	0.064585222	0.046077395	0.188616302	0.071687535	0.062165974	0.014261447	0.249494824
Atic	0.509780317	0.251754613	0.102511329	0.600339383	0.403752358	0.529052889	0.409349789
Atl1	0.090216206	0.128251818	0.099290561	0.1620614	0.057840767	0.124246812	0.159477927
Atl2	0.359700479	0.272636214	0.131821199	0.089293209	0.268743131	0.663411562	0.174908505
Atl3	0.301451724	0.373464579	0.442141564	0.62850131	0.232849412	0.79355422	0.415277418
Atm	0.212428757	0.094000093	0.252179645	0.39326497	0.038932742	0.129572592	0.16640955
Atmin	0.386276834	0.330129881	0.206128713	0.347600936	0.113310746	0.472614603	0.119873408
Atn1	0.17187149	0.035480288	0.236358255	0.324431217	0.054796282	0.020028609	0.170588025
Atoh8	0.264607348	0.116635326	0.134285039	0.109240687	0.006464877	0.184300408	0.147586388
Atox1	0.777671165	1.550865751	1.938277165	1.188018063	1.846060998	1.457383795	0.92875836
Atp10a	0.103014015	0.108529199	0.390072673	0	0.060602079	0.066261379	0.257586261
Atp10b	0	0	0	0	0.00154726	0.001489561	0
Atp10d	0.275998431	0.02470433	0.260626681	0	0.003863258	0.192297609	0.057908769
Atp11a	0.170908334	0.103867833	0.128475936	0.126453184	0.347996183	0.043903131	0.157926503
Atp11b	1.065086692	0.576455329	0.443902803	0.546902665	0.548403885	0.773293369	0.464043671
Atp11c	0.369778451	0.675618406	0.354220235	0.814536821	0.179417556	0.174688788	0.394616483
Atp12a	0	0	0	0	0.028774222	0	0
Atp13a1	0.153300128	0.156460977	0.274123859	0.071687535	0.180399319	0.270736648	0.130133002
Atp13a2	0.060742498	0.652130217	0.227425313	0.077223862	0.296028801	0.775466976	0.05091179
Atp13a3	0.269809616	0.272951521	0.254690577	0.446150707	0.148310673	0.073315816	0.208348696
Atp13a4	0	0	0	0	0	0.483600537	0.010208778
Atp13a5	0	0	0	0	0	0.007476106	0.001617231
Atp1a1	0.490010816	0.325636535	0.686073871	0.316449534	1.030464964	1.243827958	0.478247668
Atp1a2	0.112292789	0.687643741	0.455671351	0.820518599	0.469285283	1.969927171	1.573568177
Atp1a3	0	0.014462935	0	0	0.003373194	0	0
Atp1a4	0.281756818	0.196354032	0.17812369	0.077223862	0.045686107	0.71304576	0.137381684
Atp1b1	0	0	1.288763124	1.160946453	0.267125554	1.581901159	0.057837329
Atp1b2	0.113147245	0	0.282925528	1.006724435	0.197031958	0.892490331	0.146802293
Atp1b3	1.273868124	1.25461108	1.811656044	1.008777517	1.154373275	1.208916839	1.343933037
Atp2a1	0	0	0.070841613	0	0	0.003575806	0.008569916
Atp2a2	0.60735313	0.624440096	0.787202892	1.674130537	0.551714028	0.505293547	0.870916406
Atp2a3	0.406932106	0.029215436	0.073961639	0.462551576	0.005866214	0.001669856	0.110195134
Atp2b1	1.526869767	2.580786539	1.558531191	1.980767421	0.94704327	1.615738438	1.616700206
Atp2b2	0	0	0	0	0	0.015403916	0.005300988
Atp2b3	0	0	0.082339228	0	0.058663425	0.253080379	0
Atp2b4	0.898330042	0.395056773	1.503153933	0.415831253	0.165411943	1.341814583	0.719344523
Atp2c1	0.241418257	0.284234681	0.435816888	0.421496745	0.192050775	0.232595292	0.26918315
Atp2c2	0	0	0	0	0.032939513	0.001203441	0.013163856
Atp4a	0.129944818	0.017337932	0	0	0.017651213	0.051510757	0.015745997
Atp5a1	1.564872589	1.524663583	1.310271357	1.88389305	1.886531331	1.229127961	1.45874755
Atp5b	1.590531126	1.399924848	1.663204613	2.211086055	2.166519858	1.433545204	1.544831985
Atp5c1	1.448574897	1.471527902	1.407206817	1.766639884	1.835663433	1.664478445	1.53030545
Atp5d	1.313099227	1.27288523	1.120052543	1.723762207	1.711835454	0.956751448	1.222598885
Atp5e	1.665987818	1.540811479	1.67414593	1.597583627	2.02144343	1.354260723	1.408392345
Atp5f1	1.61561234	1.426102649	1.293133881	1.5956867	1.800483661	0.921136518	1.398332867
Atp5g1	0.993288095	0.980729476	0.950502957	0.831413663	1.552342814	1.137443946	1.119399897
Atp5g2	0.605178443	0.228850915	0.32272203	0.372084338	0.321945472	0.157354502	0.2585392
Atp5g3	1.307111608	1.243790397	1.417252525	1.097485478	2.421686476	1.205944954	1.321613168
Atp5h	1.905963304	1.424492298	1.663645586	2.152283625	2.259365353	1.819530021	1.588706612
Atp5j	1.412637088	1.590501441	1.678451208	1.806909975	2.415491727	1.092320247	1.528891288
Atp5j2	1.603769276	1.469024215	1.759021695	1.643692979	2.079691381	1.219843635	1.348291182
Atp5k	1.061382809	1.166552128	1.342481107	1.491668526	1.446851812	0.995593149	1.027733092
Atp5k-ps2	0.200352192	0.105188845	0.013520736	0	0.05031278	0.021989461	0.057940341
Atp5l	0.916092757	0.548422711	0.357714514	0.109240687	0.574648564	0.162714209	0.409897278
Atp5l-ps1	0	0	0	0	0	0.01065946	0.004047128
Atp5l-ps2	0	0	0	0	0.019267751	0.012824396	0.011913147
Atp5l2-ps	0.149538964	0.024395461	0.104481745	0	0.012025224	0.002775882	0.026668072
Atp5o	1.160402468	1.178809639	1.624982399	1.597064046	1.54878978	1.409457391	1.186301241
Atp5s	0.061604932	0.234924677	0.065706125	0.071687535	0.217108759	0.33327798	0.262311979
Atp5sl	0.056996781	0.259024897	0.170116459	0	0.191608644	0.27193924	0.14993476
Atp6ap1	0.307172864	0.913259749	0.601088727	0.683305206	0.66268403	0.429113606	0.727850064
Atp6ap1l	0.263921334	0.222171576	0.056019389	0.301485035	0.050852377	0.238179652	0.121153611
Atp6ap2	0.37171025	1.165540369	0.447341117	0.541194394	0.851072666	0.469673163	0.899330447
Atp6v0a1	0.133085246	0.871756659	0.297686772	0.1530491	0.499842177	0.630188693	0.331974987
Atp6v0a2	0.466301197	0.209173988	0.197023773	0.36159909	0.223319831	0.384773727	0.277853679
Atp6v0a4	0	0	0	0	0	0	0
Atp6v0b	0.934000643	1.324982862	0.675287125	0.925650526	0.679483258	0.998237998	0.598812762
Atp6v0c	0	0	0	0.229786383	0.009331403	0.00983116	0.005863294
Atp6v0d1	0.49283402	0.778933679	0.524535288	0.068326049	0.570593923	0.406315573	0.487210715
Atp6v0d2	0	0	0	0	0	0	0
Atp6v0e	1.222088129	1.244440438	0.739825708	1.060645987	1.340129637	1.294833243	1.086881881
Atp6v0e2	0	0.069679715	0.058519148	0.276267037	0.559710546	0.128053492	0.270012908
Atp6v1a	0.688676573	1.228888445	0.704256095	1.111773575	0.602092086	0.572869039	0.674189607
Atp6v1b1	0	0	0	0	0	0.001809328	0
Atp6v1b2	0.349154983	0.681350588	0.479601435	0.236473019	0.288462623	0.486451361	0.237397861
Atp6v1c1	0.206688373	0.272283541	0.466274976	0.106557303	0.301460103	0.384786907	0.290807899
Atp6v1c2	0	0	0	0	0	0.00629002	0.005972858
Atp6v1d	0.915280407	0.87040878	0.705087057	0.632477257	0.866569291	0.654449472	0.659773383
Atp6v1e1	1.089812617	1.265705996	0.707772996	0.719652825	1.089514609	1.039461122	0.947855477
Atp6v1e2	0.052319753	0.06395341	0.173582752	0.129754022	0.015697027	0.219695595	0.104836737
Atp6v1f	1.388626257	1.139474887	0.840527629	1.0415948	1.102732512	0.932929372	0.922755487
Atp6v1g1	0.69287838	1.239071222	0.897124697	0.630488769	1.173418105	1.081995697	1.001573269
Atp6v1g2	0	0.063934975	0.107634816	0.104268627	0.108984024	0.162226469	0.074189655
Atp6v1h	0.438326395	0.293581596	0.327019893	0.433009192	0.670909079	0.477706101	0.37803464
Atp7a	0	0.127487663	0.043958446	0	0.102441687	0.341953216	0.234023556
Atp7b	0	0	0	0	0	0.005105186	0.0004842
Atp8a1	0.355698062	0.609115234	0.605389511	0	0.043356175	0.225632329	0.032209864
Atp8a2	0.113158078	0.025736993	0.051075727	0.189876309	0.002132537	0.271114444	0.036412257
Atp8b1	0	0	0.34566153	0.115753387	0.001977847	0.007602369	0.063875527
Atp8b2	0.045008857	0.102767255	0.341065742	0.141661141	0.014599835	0.885557963	0.225114124
Atp8b3	0.283422867	0.349869278	0.161791866	0.398665631	0.12568021	0.702794168	0.148382903
Atp8b4	0.941736638	0.056397443	0	0	0.00154726	0.00682744	0.005080961
Atp8b5	0	0.131116594	0.10202232	0	0.021753073	0.130055286	0.014588647
Atp9a	0	0.072016314	0.278917468	0.283791432	0.288038861	0.36582448	0.15146578
Atp9b	0.067964015	0.238834254	0.233599349	0.401379301	0.164582579	0.660625367	0.187749376
Atpaf1	0.185357549	0	0.044438024	0	0.078347255	0.037530599	0.067520864
Atpaf2	0.185931824	0.290381428	0.104761966	0	0.200909281	0.215485385	0.269006106
Atpif1	1.02442709	1.934788385	1.419280298	1.840664589	2.647572982	2.269827413	1.694847772
Atr	0.231166149	0.281515994	0.307901027	0.1620614	0.151943688	0.540165505	0.263663674
Atraid	0.560013085	0.77066273	0.593190827	0.577127193	1.231706273	0.724759204	0.996880623
Atrip	0	0	0	0	0.014136149	0	0.002868488
Atrn	0.208199454	0.066781199	0.310438985	0.4552977	0.11308007	0.195647073	0.18661489
